Code,Year,Population - Sex: all - Age: all - Variant: estimates,Population - Sex: all - Age: all - Variant: medium
MYS,2091,,45062225
MYS,2092,,44950462
MYS,2093,,44835554
MYS,2094,,44719897
MYS,2095,,44604290
MYS,2096,,44486795
MYS,2097,,44370030
MYS,2098,,44256472
MYS,2099,,44143975
MYS,2100,,44026124
MDV,1950,74461,
MDV,1951,75730,
MDV,1952,77077,
MDV,1953,78509,
MDV,1954,80010,
MDV,1955,81619,
MDV,1956,83317,
MDV,1957,85136,
MDV,1958,87054,
MDV,1959,89075,
MDV,1960,91203,
MDV,1961,93464,
MDV,1962,95817,
MDV,1963,98236,
MDV,1964,100673,
MDV,1965,104116,
MDV,1966,108528,
MDV,1967,112543,
MDV,1968,116092,
MDV,1969,119581,
MDV,1970,123240,
MDV,1971,127052,
MDV,1972,130979,
MDV,1973,134971,
MDV,1974,138994,
MDV,1975,143169,
MDV,1976,147539,
MDV,1977,151943,
MDV,1978,156169,
MDV,1979,160372,
MDV,1980,164844,
MDV,1981,169544,
MDV,1982,174341,
MDV,1983,179141,
MDV,1984,184212,
MDV,1985,190182,
MDV,1986,196949,
MDV,1987,203961,
MDV,1988,210899,
MDV,1989,217749,
MDV,1990,224772,
MDV,1991,231810,
MDV,1992,238559,
MDV,1993,244893,
MDV,1994,250831,
MDV,1995,256660,
MDV,1996,262354,
MDV,1997,267711,
MDV,1998,272734,
MDV,1999,277423,
MDV,2000,282025,
MDV,2001,286778,
MDV,2002,291631,
MDV,2003,296497,
MDV,2004,301416,
MDV,2005,306429,
MDV,2006,313866,
MDV,2007,324489,
MDV,2008,336178,
MDV,2009,348282,
MDV,2010,360802,
MDV,2011,373683,
MDV,2012,386821,
MDV,2013,400077,
MDV,2014,413623,
MDV,2015,428165,
MDV,2016,443316,
MDV,2017,458297,
MDV,2018,473106,
MDV,2019,487737,
MDV,2020,502127,
MDV,2021,516163,
MDV,2022,524116,
MDV,2023,526009,
MDV,2024,,527801
MDV,2025,,529680
MDV,2026,,531516
MDV,2027,,533436
MDV,2028,,535505
MDV,2029,,537576
MDV,2030,,539669
MDV,2031,,541931
MDV,2032,,544290
MDV,2033,,546726
MDV,2034,,549165
MDV,2035,,551601
MDV,2036,,554094
MDV,2037,,556640
MDV,2038,,559234
MDV,2039,,561959
MDV,2040,,564801
MDV,2041,,567609
MDV,2042,,570382
MDV,2043,,573140
MDV,2044,,575813
MDV,2045,,578461
MDV,2046,,581029
MDV,2047,,583396
MDV,2048,,585723
MDV,2049,,587991
MDV,2050,,589963
MDV,2051,,591634
MDV,2052,,593068
MDV,2053,,594264
MDV,2054,,595158
MDV,2055,,595923
MDV,2056,,596513
MDV,2057,,596759
MDV,2058,,596669
MDV,2059,,596259
MDV,2060,,595693
MDV,2061,,594868
MDV,2062,,593631
MDV,2063,,592112
MDV,2064,,590357
MDV,2065,,588446
MDV,2066,,586289
MDV,2067,,583837
MDV,2068,,581137
MDV,2069,,578259
MDV,2070,,575178
MDV,2071,,571861
MDV,2072,,568392
MDV,2073,,564739
MDV,2074,,560932
MDV,2075,,557020
MDV,2076,,552958
MDV,2077,,548730
MDV,2078,,544306
MDV,2079,,539826
MDV,2080,,535376
MDV,2081,,530912
MDV,2082,,526532
MDV,2083,,522264
MDV,2084,,518027
MDV,2085,,513878
MDV,2086,,509827
MDV,2087,,505952
MDV,2088,,502235
MDV,2089,,498778
MDV,2090,,495578
MDV,2091,,492628
MDV,2092,,489914
MDV,2093,,487382
MDV,2094,,485114
MDV,2095,,483065
MDV,2096,,481163
MDV,2097,,479395
MDV,2098,,477806
MDV,2099,,476352
MDV,2100,,474920
MLI,1950,4696914,
MLI,1951,4766702,
MLI,1952,4836366,
MLI,1953,4904800,
MLI,1954,4972911,
MLI,1955,5041937,
MLI,1956,5111984,
MLI,1957,5183132,
MLI,1958,5253467,
MLI,1959,5325646,
MLI,1960,5402550,
MLI,1961,5482288,
MLI,1962,5563921,
MLI,1963,5646606,
MLI,1964,5730130,
MLI,1965,5815483,
MLI,1966,5902209,
MLI,1967,5990908,
MLI,1968,6082987,
MLI,1969,6177698,
MLI,1970,6276476,
MLI,1971,6377945,
MLI,1972,6483730,
MLI,1973,6597114,
MLI,1974,6715435,
MLI,1975,6837265,
MLI,1976,6960979,
MLI,1977,7090985,
MLI,1978,7229654,
MLI,1979,7375272,
MLI,1980,7530522,
MLI,1981,7692763,
MLI,1982,7860196,
MLI,1983,8034400,
MLI,1984,8208599,
MLI,1985,8374661,
MLI,1986,8531272,
MLI,1987,8681167,
MLI,1988,8834001,
MLI,1989,8999935,
MLI,1990,9178826,
MLI,1991,9362885,
MLI,1992,9553540,
MLI,1993,9754786,
MLI,1994,9967035,
MLI,1995,10185368,
MLI,1996,10407274,
MLI,1997,10646499,
MLI,1998,10919577,
MLI,1999,11227420,
MLI,2000,11559291,
MLI,2001,11912162,
MLI,2002,12288051,
MLI,2003,12684951,
MLI,2004,13102415,
MLI,2005,13538648,
MLI,2006,13990143,
MLI,2007,14457776,
MLI,2008,14940786,
MLI,2009,15435536,
MLI,2010,15945201,
MLI,2011,16469054,
MLI,2012,16957039,
MLI,2013,17459619,
MLI,2014,18020267,
MLI,2015,18593022,
MLI,2016,19191298,
MLI,2017,19813016,
MLI,2018,20442031,
MLI,2019,21068405,
MLI,2020,21713837,
MLI,2021,22388637,
MLI,2022,23072641,
MLI,2023,23769130,
MLI,2024,,24478597
MLI,2025,,25198819
MLI,2026,,25932277
MLI,2027,,26679174
MLI,2028,,27440613
MLI,2029,,28215515
MLI,2030,,29002867
MLI,2031,,29804546
MLI,2032,,30618896
MLI,2033,,31442803
MLI,2034,,32276675
MLI,2035,,33118347
MLI,2036,,33967892
MLI,2037,,34823451
MLI,2038,,35685579
MLI,2039,,36549488
MLI,2040,,37413644
MLI,2041,,38280872
MLI,2042,,39151281
MLI,2043,,40026321
MLI,2044,,40902504
MLI,2045,,41778987
MLI,2046,,42655646
MLI,2047,,43530856
MLI,2048,,44405719
MLI,2049,,45279775
MLI,2050,,46154082
MLI,2051,,47029240
MLI,2052,,47903087
MLI,2053,,48774663
MLI,2054,,49641492
MLI,2055,,50506618
MLI,2056,,51370060
MLI,2057,,52230259
MLI,2058,,53087107
MLI,2059,,53938842
MLI,2060,,54787468
MLI,2061,,55631882
MLI,2062,,56469743
MLI,2063,,57301044
MLI,2064,,58125501
MLI,2065,,58941094
MLI,2066,,59750129
MLI,2067,,60555498
MLI,2068,,61354442
MLI,2069,,62143105
MLI,2070,,62919462
MLI,2071,,63687754
MLI,2072,,64444737
MLI,2073,,65187036
MLI,2074,,65916524
MLI,2075,,66630540
MLI,2076,,67329806
MLI,2077,,68016978
MLI,2078,,68691455
MLI,2079,,69351711
MLI,2080,,69994175
MLI,2081,,70623134
MLI,2082,,71238143
MLI,2083,,71836419
MLI,2084,,72418548
MLI,2085,,72981193
MLI,2086,,73525514
MLI,2087,,74054450
MLI,2088,,74567722
MLI,2089,,75062748
MLI,2090,,75539861
MLI,2091,,75997351
MLI,2092,,76434609
MLI,2093,,76855731
MLI,2094,,77265135
MLI,2095,,77657031
MLI,2096,,78027660
MLI,2097,,78380625
MLI,2098,,78719911
MLI,2099,,79044477
MLI,2100,,79354050
MLT,1950,294685,
MLT,1951,300461,
MLT,1952,304913,
MLT,1953,309348,
MLT,1954,313752,
MLT,1955,318149,
MLT,1956,322464,
MLT,1957,326702,
MLT,1958,329414,
MLT,1959,330361,
MLT,1960,330832,
MLT,1961,330855,
MLT,1962,330499,
MLT,1963,329815,
MLT,1964,328794,
MLT,1965,327407,
MLT,1966,325677,
MLT,1967,323820,
MLT,1968,323515,
MLT,1969,324762,
MLT,1970,326017,
MLT,1971,327300,
MLT,1972,328617,
MLT,1973,330059,
MLT,1974,331686,
MLT,1975,333458,
MLT,1976,335291,
MLT,1977,337169,
MLT,1978,339069,
MLT,1979,340974,
MLT,1980,342882,
MLT,1981,344754,
MLT,1982,346653,
MLT,1983,348598,
MLT,1984,350555,
MLT,1985,352567,
MLT,1986,355082,
MLT,1987,358089,
MLT,1988,361226,
MLT,1989,364530,
MLT,1990,367913,
MLT,1991,371335,
MLT,1992,374805,
MLT,1993,378222,
MLT,1994,381467,
MLT,1995,384559,
MLT,1996,387627,
MLT,1997,390687,
MLT,1998,393782,
MLT,1999,396897,
MLT,2000,399905,
MLT,2001,402788,
MLT,2002,405571,
MLT,2003,408236,
MLT,2004,410800,
MLT,2005,413324,
MLT,2006,415463,
MLT,2007,417201,
MLT,2008,418969,
MLT,2009,420800,
MLT,2010,422654,
MLT,2011,424635,
MLT,2012,426616,
MLT,2013,428457,
MLT,2014,434494,
MLT,2015,444978,
MLT,2016,455276,
MLT,2017,467902,
MLT,2018,484560,
MLT,2019,504017,
MLT,2020,518212,
MLT,2021,524383,
MLT,2022,528194,
MLT,2023,532964,
MLT,2024,,539612
MLT,2025,,545406
MLT,2026,,549013
MLT,2027,,550979
MLT,2028,,552714
MLT,2029,,554109
MLT,2030,,555234
MLT,2031,,556125
MLT,2032,,556784
MLT,2033,,557115
MLT,2034,,556977
MLT,2035,,556512
MLT,2036,,555888
MLT,2037,,555100
MLT,2038,,554105
MLT,2039,,552937
MLT,2040,,551743
MLT,2041,,550464
MLT,2042,,549122
MLT,2043,,547711
MLT,2044,,546197
MLT,2045,,544637
MLT,2046,,543003
MLT,2047,,541214
MLT,2048,,539335
MLT,2049,,537585
MLT,2050,,535728
MLT,2051,,533636
MLT,2052,,531490
MLT,2053,,529381
MLT,2054,,527342
MLT,2055,,525224
MLT,2056,,522962
MLT,2057,,520720
MLT,2058,,518440
MLT,2059,,515983
MLT,2060,,513371
MLT,2061,,510689
MLT,2062,,507862
MLT,2063,,504937
MLT,2064,,501909
MLT,2065,,498706
MLT,2066,,495367
MLT,2067,,491884
MLT,2068,,488206
MLT,2069,,484403
MLT,2070,,480565
MLT,2071,,476651
MLT,2072,,472612
MLT,2073,,468514
MLT,2074,,464344
MLT,2075,,460100
MLT,2076,,455656
MLT,2077,,451070
MLT,2078,,446498
MLT,2079,,441929
MLT,2080,,437316
MLT,2081,,432667
MLT,2082,,428057
MLT,2083,,423477
MLT,2084,,418925
MLT,2085,,414481
MLT,2086,,410090
MLT,2087,,405753
MLT,2088,,401641
MLT,2089,,397651
MLT,2090,,393687
MLT,2091,,389786
MLT,2092,,386061
MLT,2093,,382462
MLT,2094,,378917
MLT,2095,,375423
MLT,2096,,372104
MLT,2097,,368949
MLT,2098,,365880
MLT,2099,,362885
MLT,2100,,359935
MHL,1950,13019,
MHL,1951,13134,
MHL,1952,13240,
MHL,1953,13332,
MHL,1954,13413,
MHL,1955,13508,
MHL,1956,13594,
MHL,1957,13660,
MHL,1958,13826,
MHL,1959,14217,
MHL,1960,14728,
MHL,1961,15240,
MHL,1962,15782,
MHL,1963,16325,
MHL,1964,16881,
MHL,1965,17430,
MHL,1966,17947,
MHL,1967,18678,
MHL,1968,19889,
MHL,1969,21328,
MHL,1970,22552,
MHL,1971,23392,
MHL,1972,24015,
MHL,1973,24607,
MHL,1974,25318,
MHL,1975,26177,
MHL,1976,27040,
MHL,1977,27928,
MHL,1978,28831,
MHL,1979,29757,
MHL,1980,30793,
MHL,1981,32040,
MHL,1982,33418,
MHL,1983,34832,
MHL,1984,36282,
MHL,1985,37779,
MHL,1986,39307,
MHL,1987,40846,
MHL,1988,42338,
MHL,1989,43611,
MHL,1990,44648,
MHL,1991,45587,
MHL,1992,46406,
MHL,1993,47112,
MHL,1994,47731,
MHL,1995,48283,
MHL,1996,48795,
MHL,1997,49277,
MHL,1998,49732,
MHL,1999,50221,
MHL,2000,50721,
MHL,2001,51137,
MHL,2002,51441,
MHL,2003,51657,
MHL,2004,51803,
MHL,2005,51928,
MHL,2006,52011,
MHL,2007,52050,
MHL,2008,52049,
MHL,2009,52036,
MHL,2010,52064,
MHL,2011,51927,
MHL,2012,51438,
MHL,2013,50696,
MHL,2014,49815,
MHL,2015,48823,
MHL,2016,47730,
MHL,2017,46544,
MHL,2018,45307,
MHL,2019,44030,
MHL,2020,42728,
MHL,2021,41387,
MHL,2022,40094,
MHL,2023,38849,
MHL,2024,,37572
MHL,2025,,36305
MHL,2026,,35101
MHL,2027,,33998
MHL,2028,,32999
MHL,2029,,32075
MHL,2030,,31211
MHL,2031,,30440
MHL,2032,,29760
MHL,2033,,29161
MHL,2034,,28627
MHL,2035,,28165
MHL,2036,,27769
MHL,2037,,27423
MHL,2038,,27110
MHL,2039,,26854
MHL,2040,,26616
MHL,2041,,26413
MHL,2042,,26234
MHL,2043,,26071
MHL,2044,,25930
MHL,2045,,25794
MHL,2046,,25670
MHL,2047,,25560
MHL,2048,,25446
MHL,2049,,25328
MHL,2050,,25212
MHL,2051,,25110
MHL,2052,,25003
MHL,2053,,24907
MHL,2054,,24804
MHL,2055,,24700
MHL,2056,,24594
MHL,2057,,24511
MHL,2058,,24444
MHL,2059,,24389
MHL,2060,,24328
MHL,2061,,24279
MHL,2062,,24232
MHL,2063,,24204
MHL,2064,,24200
MHL,2065,,24198
MHL,2066,,24214
MHL,2067,,24240
MHL,2068,,24274
MHL,2069,,24310
MHL,2070,,24350
MHL,2071,,24388
MHL,2072,,24429
MHL,2073,,24466
MHL,2074,,24506
MHL,2075,,24550
MHL,2076,,24599
MHL,2077,,24633
MHL,2078,,24673
MHL,2079,,24708
MHL,2080,,24734
MHL,2081,,24756
MHL,2082,,24766
MHL,2083,,24783
MHL,2084,,24784
MHL,2085,,24766
MHL,2086,,24750
MHL,2087,,24731
MHL,2088,,24699
MHL,2089,,24655
MHL,2090,,24602
MHL,2091,,24551
MHL,2092,,24481
MHL,2093,,24410
MHL,2094,,24336
MHL,2095,,24262
MHL,2096,,24178
MHL,2097,,24091
MHL,2098,,23997
MHL,2099,,23920
MHL,2100,,23826
MTQ,1950,232081,
MTQ,1951,237490,
MTQ,1952,242836,
MTQ,1953,248677,
MTQ,1954,255157,
MTQ,1955,261050,
MTQ,1956,266246,
MTQ,1957,271683,
MTQ,1958,277233,
MTQ,1959,282900,
MTQ,1960,288779,
MTQ,1961,294595,
MTQ,1962,299759,
MTQ,1963,304239,
MTQ,1964,308464,
MTQ,1965,312771,
MTQ,1966,317080,
MTQ,1967,320931,
MTQ,1968,323537,
MTQ,1969,324846,
MTQ,1970,325528,
MTQ,1971,325995,
MTQ,1972,326344,
MTQ,1973,326376,
MTQ,1974,326382,
MTQ,1975,327346,
MTQ,1976,328974,
MTQ,1977,330279,
MTQ,1978,331165,
MTQ,1979,331790,
MTQ,1980,332290,
MTQ,1981,332997,
MTQ,1982,335051,
MTQ,1983,338658,
MTQ,1984,342827,
MTQ,1985,347156,
MTQ,1986,351578,
MTQ,1987,356144,
MTQ,1988,360801,
MTQ,1989,365568,
MTQ,1990,370999,
MTQ,1991,377313,
MTQ,1992,383938,
MTQ,1993,390545,
MTQ,1994,397073,
MTQ,1995,403505,
MTQ,1996,409833,
MTQ,1997,416094,
MTQ,1998,421815,
MTQ,1999,423895,
MTQ,2000,421388,
MTQ,2001,417157,
MTQ,2002,412479,
MTQ,2003,408417,
MTQ,2004,405104,
MTQ,2005,401849,
MTQ,2006,400459,
MTQ,2007,400812,
MTQ,2008,400699,
MTQ,2009,399527,
MTQ,2010,397389,
MTQ,2011,394576,
MTQ,2012,391741,
MTQ,2013,389470,
MTQ,2014,387027,
MTQ,2015,383737,
MTQ,2016,378892,
MTQ,2017,371510,
MTQ,2018,364100,
MTQ,2019,359621,
MTQ,2020,356625,
MTQ,2021,353286,
MTQ,2022,349462,
MTQ,2023,346008,
MTQ,2024,,343201
MTQ,2025,,340451
MTQ,2026,,337716
MTQ,2027,,335096
MTQ,2028,,332568
MTQ,2029,,330067
MTQ,2030,,327639
MTQ,2031,,325290
MTQ,2032,,322992
MTQ,2033,,320737
MTQ,2034,,318529
MTQ,2035,,316349
MTQ,2036,,314206
MTQ,2037,,312092
MTQ,2038,,310028
MTQ,2039,,307959
MTQ,2040,,305856
MTQ,2041,,303710
MTQ,2042,,301528
MTQ,2043,,299286
MTQ,2044,,297010
MTQ,2045,,294693
MTQ,2046,,292321
MTQ,2047,,289883
MTQ,2048,,287349
MTQ,2049,,284731
MTQ,2050,,282076
MTQ,2051,,279395
MTQ,2052,,276680
MTQ,2053,,273963
MTQ,2054,,271233
MTQ,2055,,268530
MTQ,2056,,265863
MTQ,2057,,263214
MTQ,2058,,260638
MTQ,2059,,258125
MTQ,2060,,255658
MTQ,2061,,253272
MTQ,2062,,250960
MTQ,2063,,248733
MTQ,2064,,246581
MTQ,2065,,244524
MTQ,2066,,242610
MTQ,2067,,240809
MTQ,2068,,239109
MTQ,2069,,237520
MTQ,2070,,236034
MTQ,2071,,234649
MTQ,2072,,233368
MTQ,2073,,232193
MTQ,2074,,231100
MTQ,2075,,230074
MTQ,2076,,229111
MTQ,2077,,228177
MTQ,2078,,227323
MTQ,2079,,226495
MTQ,2080,,225703
MTQ,2081,,224909
MTQ,2082,,224123
MTQ,2083,,223367
MTQ,2084,,222603
MTQ,2085,,221845
MTQ,2086,,221102
MTQ,2087,,220353
MTQ,2088,,219594
MTQ,2089,,218837
MTQ,2090,,218069
MTQ,2091,,217294
MTQ,2092,,216521
MTQ,2093,,215712
MTQ,2094,,214912
MTQ,2095,,214107
MTQ,2096,,213285
MTQ,2097,,212428
MTQ,2098,,211570
MTQ,2099,,210693
MTQ,2100,,209810
MRT,1950,657722,
MRT,1951,670891,
MRT,1952,684812,
MRT,1953,699392,
MRT,1954,714679,
MRT,1955,730730,
MRT,1956,747615,
MRT,1957,765353,
MRT,1958,783999,
MRT,1959,803611,
MRT,1960,824307,
MRT,1961,846174,
MRT,1962,869192,
MRT,1963,893425,
MRT,1964,918957,
MRT,1965,945847,
MRT,1966,974159,
MRT,1967,1003858,
MRT,1968,1034748,
MRT,1969,1066763,
MRT,1970,1099815,
MRT,1971,1133708,
MRT,1972,1168359,
MRT,1973,1203840,
MRT,1974,1240193,
MRT,1975,1277335,
MRT,1976,1315341,
MRT,1977,1353771,
MRT,1978,1392716,
MRT,1979,1432762,
MRT,1980,1474046,
MRT,1981,1516883,
MRT,1982,1561183,
MRT,1983,1606748,
MRT,1984,1653696,
MRT,1985,1702110,
MRT,1986,1751843,
MRT,1987,1803016,
MRT,1988,1855862,
MRT,1989,1903059,
MRT,1990,1951881,
MRT,1991,2009739,
MRT,1992,2088143,
MRT,1993,2174333,
MRT,1994,2249462,
MRT,1995,2312027,
MRT,1996,2358193,
MRT,1997,2411316,
MRT,1998,2474650,
MRT,1999,2541700,
MRT,2000,2613450,
MRT,2001,2678766,
MRT,2002,2738659,
MRT,2003,2802050,
MRT,2004,2868671,
MRT,2005,2939060,
MRT,2006,3013659,
MRT,2007,3093065,
MRT,2008,3183276,
MRT,2009,3284454,
MRT,2010,3390968,
MRT,2011,3502813,
MRT,2012,3619035,
MRT,2013,3734324,
MRT,2014,3848511,
MRT,2015,3965959,
MRT,2016,4086655,
MRT,2017,4210603,
MRT,2018,4337685,
MRT,2019,4467714,
MRT,2020,4600136,
MRT,2021,4734874,
MRT,2022,4875644,
MRT,2023,5022442,
MRT,2024,,5169403
MRT,2025,,5315072
MRT,2026,,5461321
MRT,2027,,5608793
MRT,2028,,5757961
MRT,2029,,5909196
MRT,2030,,6062533
MRT,2031,,6217799
MRT,2032,,6374849
MRT,2033,,6533838
MRT,2034,,6694456
MRT,2035,,6856325
MRT,2036,,7019237
MRT,2037,,7183114
MRT,2038,,7348369
MRT,2039,,7514746
MRT,2040,,7681918
MRT,2041,,7850223
MRT,2042,,8020493
MRT,2043,,8192552
MRT,2044,,8365184
MRT,2045,,8538534
MRT,2046,,8713260
MRT,2047,,8888479
MRT,2048,,9064222
MRT,2049,,9240184
MRT,2050,,9415604
MRT,2051,,9591999
MRT,2052,,9769707
MRT,2053,,9947449
MRT,2054,,10124333
MRT,2055,,10300453
MRT,2056,,10475611
MRT,2057,,10650676
MRT,2058,,10827342
MRT,2059,,11004491
MRT,2060,,11180222
MRT,2061,,11355030
MRT,2062,,11529735
MRT,2063,,11703699
MRT,2064,,11877950
MRT,2065,,12051736
MRT,2066,,12224647
MRT,2067,,12397844
MRT,2068,,12569362
MRT,2069,,12739407
MRT,2070,,12908447
MRT,2071,,13076833
MRT,2072,,13244153
MRT,2073,,13409184
MRT,2074,,13572518
MRT,2075,,13734755
MRT,2076,,13895846
MRT,2077,,14055485
MRT,2078,,14213521
MRT,2079,,14368500
MRT,2080,,14520799
MRT,2081,,14672022
MRT,2082,,14821349
MRT,2083,,14968973
MRT,2084,,15114735
MRT,2085,,15257624
MRT,2086,,15398691
MRT,2087,,15538558
MRT,2088,,15676054
MRT,2089,,15810317
MRT,2090,,15941788
MRT,2091,,16071140
MRT,2092,,16197733
MRT,2093,,16321554
MRT,2094,,16443131
MRT,2095,,16561437
MRT,2096,,16677785
MRT,2097,,16792537
MRT,2098,,16904652
MRT,2099,,17013077
MRT,2100,,17118471
MUS,1950,525560,
MUS,1951,541172,
MUS,1952,557187,
MUS,1953,571925,
MUS,1954,585487,
MUS,1955,599593,
MUS,1956,614565,
MUS,1957,630414,
MUS,1958,647158,
MUS,1959,664841,
MUS,1960,680332,
MUS,1961,692533,
MUS,1962,705283,
MUS,1963,720357,
MUS,1964,736546,
MUS,1965,752668,
MUS,1966,768652,
MUS,1967,784260,
MUS,1968,799288,
MUS,1969,813740,
MUS,1970,827700,
MUS,1971,841116,
MUS,1972,853610,
MUS,1973,865153,
MUS,1974,876473,
MUS,1975,888031,
MUS,1976,899858,
MUS,1977,912153,
MUS,1978,925287,
MUS,1979,939395,
MUS,1980,954221,
MUS,1981,969222,
MUS,1982,983609,
MUS,1983,997375,
MUS,1984,1011247,
MUS,1985,1025066,
MUS,1986,1038348,
MUS,1987,1051115,
MUS,1988,1063596,
MUS,1989,1075985,
MUS,1990,1089033,
MUS,1991,1103050,
MUS,1992,1117676,
MUS,1993,1132397,
MUS,1994,1146559,
MUS,1995,1159824,
MUS,1996,1172390,
MUS,1997,1184304,
MUS,1998,1195111,
MUS,1999,1205903,
MUS,2000,1216632,
MUS,2001,1225807,
MUS,2002,1234090,
MUS,2003,1242094,
MUS,2004,1249799,
MUS,2005,1257215,
MUS,2006,1263785,
MUS,2007,1269522,
MUS,2008,1274635,
MUS,2009,1278976,
MUS,2010,1282710,
MUS,2011,1286270,
MUS,2012,1289174,
MUS,2013,1290988,
MUS,2014,1292006,
MUS,2015,1292283,
MUS,2016,1291807,
MUS,2017,1290654,
MUS,2018,1288836,
MUS,2019,1286269,
MUS,2020,1283231,
MUS,2021,1279628,
MUS,2022,1276134,
MUS,2023,1273591,
MUS,2024,,1271171
MUS,2025,,1268285
MUS,2026,,1265062
MUS,2027,,1261637
MUS,2028,,1258042
MUS,2029,,1254282
MUS,2030,,1250435
MUS,2031,,1246400
MUS,2032,,1242018
MUS,2033,,1237320
MUS,2034,,1232300
MUS,2035,,1226958
MUS,2036,,1221290
MUS,2037,,1215307
MUS,2038,,1209017
MUS,2039,,1202329
MUS,2040,,1195227
MUS,2041,,1187766
MUS,2042,,1179991
MUS,2043,,1171870
MUS,2044,,1163406
MUS,2045,,1154665
MUS,2046,,1145612
MUS,2047,,1136305
MUS,2048,,1126766
MUS,2049,,1117042
MUS,2050,,1107198
MUS,2051,,1097237
MUS,2052,,1087165
MUS,2053,,1076964
MUS,2054,,1066694
MUS,2055,,1056365
MUS,2056,,1045957
MUS,2057,,1035486
MUS,2058,,1025016
MUS,2059,,1014508
MUS,2060,,1003904
MUS,2061,,993252
MUS,2062,,982552
MUS,2063,,971821
MUS,2064,,961042
MUS,2065,,950172
MUS,2066,,939291
MUS,2067,,928396
MUS,2068,,917482
MUS,2069,,906525
MUS,2070,,895466
MUS,2071,,884395
MUS,2072,,873286
MUS,2073,,862099
MUS,2074,,850894
MUS,2075,,839685
MUS,2076,,828451
MUS,2077,,817162
MUS,2078,,805866
MUS,2079,,794595
MUS,2080,,783344
MUS,2081,,772115
MUS,2082,,760902
MUS,2083,,749742
MUS,2084,,738683
MUS,2085,,727678
MUS,2086,,716769
MUS,2087,,705985
MUS,2088,,695344
MUS,2089,,684845
MUS,2090,,674500
MUS,2091,,664326
MUS,2092,,654346
MUS,2093,,644525
MUS,2094,,634916
MUS,2095,,625532
MUS,2096,,616355
MUS,2097,,607381
MUS,2098,,598620
MUS,2099,,590075
MUS,2100,,581719
MYT,1950,20549,
MYT,1951,20948,
MYT,1952,21361,
MYT,1953,21815,
MYT,1954,22315,
MYT,1955,22850,
MYT,1956,23411,
MYT,1957,24003,
MYT,1958,24640,
MYT,1959,25312,
MYT,1960,26015,
MYT,1961,26755,
MYT,1962,27531,
MYT,1963,28358,
MYT,1964,29248,
MYT,1965,30204,
MYT,1966,31223,
MYT,1967,32283,
MYT,1968,33258,
MYT,1969,34165,
MYT,1970,35117,
MYT,1971,36132,
MYT,1972,37234,
MYT,1973,38415,
MYT,1974,39669,
MYT,1975,40986,
MYT,1976,42357,
MYT,1977,43777,
MYT,1978,45441,
MYT,1979,47605,
MYT,1980,50161,
MYT,1981,52949,
MYT,1982,55922,
MYT,1983,59014,
MYT,1984,62188,
MYT,1985,65606,
MYT,1986,69636,
MYT,1987,74230,
MYT,1988,79132,
MYT,1989,84283,
MYT,1990,89606,
MYT,1991,95115,
MYT,1992,101206,
MYT,1993,107983,
MYT,1994,115149,
MYT,1995,122590,
MYT,1996,130177,
MYT,1997,137444,
MYT,1998,143988,
MYT,1999,150218,
MYT,2000,156511,
MYT,2001,162716,
MYT,2002,168093,
MYT,2003,171702,
MYT,2004,175053,
MYT,2005,179615,
MYT,2006,185005,
MYT,2007,190773,
MYT,2008,196422,
MYT,2009,201909,
MYT,2010,207439,
MYT,2011,212996,
MYT,2012,219008,
MYT,2013,226642,
MYT,2014,235785,
MYT,2015,245594,
MYT,2016,255880,
MYT,2017,265170,
MYT,2018,269704,
MYT,2019,274918,
MYT,2020,284381,
MYT,2021,294431,
MYT,2022,305279,
MYT,2023,316028,
MYT,2024,,326512
MYT,2025,,337019
MYT,2026,,347544
MYT,2027,,358147
MYT,2028,,368851
MYT,2029,,379641
MYT,2030,,390543
MYT,2031,,401574
MYT,2032,,412781
MYT,2033,,424094
MYT,2034,,435513
MYT,2035,,447068
MYT,2036,,458801
MYT,2037,,470808
MYT,2038,,482997
MYT,2039,,495421
MYT,2040,,508074
MYT,2041,,521035
MYT,2042,,534267
MYT,2043,,547627
MYT,2044,,561102
MYT,2045,,574861
MYT,2046,,588847
MYT,2047,,602918
MYT,2048,,617095
MYT,2049,,631302
MYT,2050,,645436
MYT,2051,,659500
MYT,2052,,673685
MYT,2053,,687993
MYT,2054,,702329
MYT,2055,,716847
MYT,2056,,731558
MYT,2057,,746248
MYT,2058,,760813
MYT,2059,,775277
MYT,2060,,789696
MYT,2061,,804107
MYT,2062,,818566
MYT,2063,,833140
MYT,2064,,847795
MYT,2065,,862573
MYT,2066,,877673
MYT,2067,,893073
MYT,2068,,908454
MYT,2069,,923845
MYT,2070,,939455
MYT,2071,,954881
MYT,2072,,970256
MYT,2073,,985813
MYT,2074,,1001205
MYT,2075,,1016441
MYT,2076,,1031614
MYT,2077,,1046941
MYT,2078,,1062292
MYT,2079,,1077392
MYT,2080,,1092336
MYT,2081,,1107222
MYT,2082,,1122154
MYT,2083,,1137086
MYT,2084,,1151863
MYT,2085,,1166681
MYT,2086,,1181445
MYT,2087,,1196048
MYT,2088,,1210643
MYT,2089,,1225037
MYT,2090,,1239198
MYT,2091,,1253200
MYT,2092,,1267106
MYT,2093,,1280890
MYT,2094,,1294717
MYT,2095,,1308698
MYT,2096,,1322541
MYT,2097,,1336081
MYT,2098,,1349410
MYT,2099,,1362492
MYT,2100,,1375550
