Code,Year,"GDP per capita, PPP (constant 2021 international $)",World regions according to OWID
MEX,2002,19744.793,
MEX,2003,19701.463,
MEX,2004,20127.225,
MEX,2005,20277.256,
MEX,2006,20965.826,
MEX,2007,21102.27,
MEX,2008,20992.56,
MEX,2009,19385.543,
MEX,2010,20058.385,
MEX,2011,20457.6,
MEX,2012,20898.936,
MEX,2013,20805.348,
MEX,2014,21069.766,
MEX,2015,21408.928,
MEX,2016,21578.264,
MEX,2017,21777.523,
MEX,2018,21997.773,
MEX,2019,21704.186,
MEX,2020,19728.482,
MEX,2021,20782.588,
MEX,2022,21392.111,
MEX,2023,21905.178,North America
MEX,2024,22033.275,
FSM,1990,3136.9514,
FSM,1991,3308.7458,
FSM,1992,3373.9824,
FSM,1993,3571.6292,
FSM,1994,3487.1057,
FSM,1995,3692.6062,
FSM,1996,3559.5935,
FSM,1997,3332.9807,
FSM,1998,3418.5696,
FSM,1999,3456.1533,
FSM,2000,3611.4495,
FSM,2001,3679.1907,
FSM,2002,3696.5852,
FSM,2003,3760.1504,
FSM,2004,3656.054,
FSM,2005,3747.8838,
FSM,2006,3767.9448,
FSM,2007,3727.3374,
FSM,2008,3669.0864,
FSM,2009,3742.8298,
FSM,2010,3842.236,
FSM,2011,3958.9321,
FSM,2012,3878.1123,
FSM,2013,3727.426,
FSM,2014,3632.2415,
FSM,2015,3788.934,
FSM,2016,3794.7454,
FSM,2017,3811.7896,
FSM,2018,3796.946,
FSM,2019,3938.5571,
FSM,2020,3850.5305,
FSM,2021,3944.7058,
FSM,2022,3813.3384,
FSM,2023,3814.1697,Oceania
FSM,2024,3823.604,
,1990,9094.822,
,1991,8976.191,
,1992,9249.255,
,1993,9203.989,
,1994,9205.543,
,1995,9254.141,
,1996,9502.489,
,1997,9636.885,
,1998,9842.044,
,1999,9900.573,
,2000,10257.306,
,2001,10240.377,
,2002,10242.136,
,2003,10436.32,
,2004,11004.467,
,2005,11304.365,
,2006,11669.397,
,2007,11994.76,
,2008,12232.489,
,2009,12152.434,
,2010,12469.312,
,2011,12698.05,
,2012,12805.04,
,2013,12790.158,
,2014,12938.318,
,2015,13085.575,
,2016,13460.644,
,2017,13549.946,
,2018,13707.393,
,2019,13715.826,
,2020,13116.093,
,2021,13527.216,
,2022,14106.732,
,2023,14141.05,
,2024,14174.488,
MDA,1990,15902.895,
MDA,1991,13342.06,
MDA,1992,9461.428,
MDA,1993,9363.593,
MDA,1994,6490.353,
MDA,1995,6428.84,
MDA,1996,6063.1406,
MDA,1997,6185.8394,
MDA,1998,5783.486,
MDA,1999,5597.4653,
MDA,2000,5727.079,
MDA,2001,6090.0347,
MDA,2002,6580.2783,
MDA,2003,7034.358,
MDA,2004,7573.6177,
MDA,2005,8161.4736,
MDA,2006,8577.028,
MDA,2007,8854.834,
MDA,2008,9563.698,
MDA,2009,9001.234,
MDA,2010,9649.951,
MDA,2011,10217.309,
MDA,2012,10158.386,
MDA,2013,11080.063,
MDA,2014,11641.121,
MDA,2015,11691.08,
MDA,2016,12377.366,
MDA,2017,13118.822,
MDA,2018,13895.504,
MDA,2019,14621.24,
MDA,2020,13559.26,
MDA,2021,15682.07,
MDA,2022,15358.016,
MDA,2023,15990.4795,Europe
MDA,2024,16465.928,
MCO,2023,,Europe
MNG,1990,6637.8193,
MNG,1991,5874.2554,
MNG,1992,5324.488,
MNG,1993,5162.1,
MNG,1994,5213.846,
MNG,1995,5457.685,
MNG,1996,5494.3213,
MNG,1997,5628.1064,
MNG,1998,5735.8438,
MNG,1999,5829.1665,
MNG,2000,5818.243,
MNG,2001,5917.071,
MNG,2002,6117.9824,
MNG,2003,6463.7896,
MNG,2004,7070.667,
MNG,2005,7499.848,
MNG,2006,8043.9966,
MNG,2007,8750.134,
MNG,2008,9379.8545,
MNG,2009,9095.977,
MNG,2010,9507.119,
MNG,2011,10960.096,
MNG,2012,12078.919,
MNG,2013,13210.095,
MNG,2014,13943.428,
MNG,2015,13974.597,
MNG,2016,13898.1455,
MNG,2017,14401.537,
MNG,2018,15230.241,
MNG,2019,15790.696,
MNG,2020,14801.342,
MNG,2021,14792.251,
MNG,2022,15310.435,
MNG,2023,16222.864,Asia
MNG,2024,16801.307,
MNE,1997,14618.041,
MNE,1998,15381.213,
MNE,1999,13973.575,
MNE,2000,14431.785,
MNE,2001,14531.922,
MNE,2002,14749.374,
MNE,2003,15055.337,
MNE,2004,15693.857,
MNE,2005,16325.787,
MNE,2006,17702.305,
MNE,2007,18881.762,
MNE,2008,20209.646,
MNE,2009,18997.678,
MNE,2010,19481.406,
MNE,2011,20080.627,
MNE,2012,19499.945,
MNE,2013,20154.08,
MNE,2014,20475.518,
MNE,2015,21138.977,
MNE,2016,21737.994,
MNE,2017,22740.387,
MNE,2018,23877.725,
MNE,2019,24835.375,
MNE,2020,21039.322,
MNE,2021,23842.062,
MNE,2022,25429.025,
MNE,2023,27043.328,Europe
MNE,2024,27852.041,
MSR,2023,,North America
MAR,1990,4418.66,
MAR,1991,4656.126,
MAR,1992,4483.2495,
MAR,1993,4379.764,
MAR,1994,4771.093,
MAR,1995,4444.2285,
MAR,1996,4916.48,
MAR,1997,4766.1104,
MAR,1998,5033.9233,
MAR,1999,5043.665,
MAR,2000,5100.1157,
MAR,2001,5417.5786,
MAR,2002,5544.072,
MAR,2003,5810.053,
MAR,2004,5996.39,
MAR,2005,6103.4224,
MAR,2006,6488.674,
MAR,2007,6620.5903,
MAR,2008,6901.9507,
MAR,2009,7063.727,
MAR,2010,7210.6367,
MAR,2011,7503.793,
MAR,2012,7628.644,
MAR,2013,7839.032,
MAR,2014,7951.7983,
MAR,2015,8198.809,
MAR,2016,8141.9404,
MAR,2017,8450.009,
MAR,2018,8611.75,
MAR,2019,8768.176,
MAR,2020,8054.563,
MAR,2021,8623.266,
MAR,2022,8666.079,
MAR,2023,8868.712,Africa
MAR,2024,9065.914,
MOZ,1990,547.6228,
MOZ,1991,563.5121,
MOZ,1992,510.8228,
MOZ,1993,549.04877,
MOZ,1994,546.2097,
MOZ,1995,525.4187,
MOZ,1996,562.8575,
MOZ,1997,612.3715,
MOZ,1998,660.6502,
MOZ,1999,722.30554,
MOZ,2000,711.9764,
MOZ,2001,785.79016,
MOZ,2002,842.64526,
MOZ,2003,883.23914,
MOZ,2004,934.134,
MOZ,2005,970.38995,
MOZ,2006,1041.8047,
MOZ,2007,1095.1257,
MOZ,2008,1141.9425,
MOZ,2009,1178.7091,
MOZ,2010,1224.2302,
MOZ,2011,1275.5295,
MOZ,2012,1338.516,
MOZ,2013,1385.8325,
MOZ,2014,1449.9293,
MOZ,2015,1512.5997,
MOZ,2016,1537.9086,
MOZ,2017,1532.0073,
MOZ,2018,1538.8351,
MOZ,2019,1528.8899,
MOZ,2020,1466.1248,
MOZ,2021,1457.2354,
MOZ,2022,1476.6656,
MOZ,2023,1511.6365,Africa
MOZ,2024,1495.3224,
MMR,1990,775.32825,
MMR,1991,759.2828,
MMR,1992,821.32776,
MMR,1993,859.3455,
MMR,1994,911.46844,
MMR,1995,962.2094,
MMR,1996,1011.1599,
MMR,1997,1054.7675,
MMR,1998,1102.791,
MMR,1999,1209.0165,
MMR,2000,1359.9304,
MMR,2001,1498.3116,
MMR,2002,1661.7358,
MMR,2003,1874.1713,
MMR,2004,2110.2373,
MMR,2005,2377.9026,
MMR,2006,2669.327,
MMR,2007,2968.3032,
MMR,2008,3254.739,
MMR,2009,3578.1743,
MMR,2010,3893.7903,
MMR,2011,4078.6123,
MMR,2012,4340.9995,
MMR,2013,4666.9536,
MMR,2014,5006.507,
MMR,2015,5313.886,
MMR,2016,5580.9897,
MMR,2017,5877.8745,
MMR,2018,6201.263,
MMR,2019,6562.989,
MMR,2020,5926.8345,
MMR,2021,5178.4473,
MMR,2022,5350.4766,
MMR,2023,5364.138,Asia
MMR,2024,5276.2944,
NAM,1990,7281.779,
NAM,1991,7618.333,
NAM,1992,7911.0103,
NAM,1993,7541.561,
NAM,1994,7437.3354,
NAM,1995,7506.105,
NAM,1996,7538.925,
NAM,1997,7656.325,
NAM,1998,7709.89,
NAM,1999,7773.9434,
NAM,2000,7858.3877,
NAM,2001,7786.5415,
NAM,2002,8017.2812,
NAM,2003,8237.366,
NAM,2004,9130.824,
NAM,2005,9245.137,
NAM,2006,9773.298,
NAM,2007,10162.24,
NAM,2008,10286.513,
NAM,2009,10166.29,
NAM,2010,10614.62,
NAM,2011,10965.273,
NAM,2012,11266.609,
NAM,2013,11593.575,
NAM,2014,11982.696,
NAM,2015,12166.565,
NAM,2016,11846.788,
NAM,2017,11408.726,
NAM,2018,11214.386,
NAM,2019,10813.305,
NAM,2020,9652.248,
NAM,2021,9709.1,
NAM,2022,9953.098,
NAM,2023,10137.673,Africa
NAM,2024,10281.336,
NRU,1990,30546.293,
NRU,1991,24171.635,
NRU,1992,19895.855,
NRU,1993,16555.348,
NRU,1994,15860.347,
NRU,1995,14563.427,
NRU,1996,12813.587,
NRU,1997,11650.291,
NRU,1998,10275.95,
NRU,1999,9611.371,
NRU,2000,8969.125,
NRU,2001,8394.085,
NRU,2002,7593.0576,
NRU,2003,7632.083,
NRU,2004,7302.046,
NRU,2005,7284.041,
NRU,2006,7902.5073,
NRU,2007,6157.904,
NRU,2008,7421.0874,
NRU,2009,6996.7593,
NRU,2010,6966.7856,
NRU,2011,7926.221,
NRU,2012,9766.465,
NRU,2013,9882.093,
NRU,2014,11264.079,
NRU,2015,11344.103,
NRU,2016,11630.96,
NRU,2017,10763.823,
NRU,2018,10490.855,
NRU,2019,11273.141,
NRU,2020,11441.259,
NRU,2021,12196.6455,
NRU,2022,12458.74,
NRU,2023,12461.136,Oceania
NRU,2024,12604.0625,
NPL,1990,1808.2649,
NPL,1991,1874.2751,
NPL,1992,1896.9717,
NPL,1993,1916.9435,
NPL,1994,2023.1152,
NPL,1995,2043.6052,
NPL,1996,2105.5083,
NPL,1997,2166.3127,
NPL,1998,2188.222,
NPL,1999,2242.6501,
NPL,2000,2340.8157,
NPL,2001,2413.8142,
NPL,2002,2380.2441,
NPL,2003,2439.4949,
NPL,2004,2521.541,
NPL,2005,2580.231,
NPL,2006,2641.348,
NPL,2007,2708.7144,
NPL,2008,2852.6099,
NPL,2009,2961.839,
NPL,2010,3085.314,
NPL,2011,3176.6504,
NPL,2012,3316.5007,
NPL,2013,3426.5579,
NPL,2014,3621.7317,
NPL,2015,3745.2617,
NPL,2016,3743.7446,
NPL,2017,4071.7043,
NPL,2018,4371.3857,
NPL,2019,4607.5244,
NPL,2020,4412.542,
NPL,2021,4546.2295,
NPL,2022,4763.3877,
NPL,2023,4861.2305,Asia
NPL,2024,5046.816,
NLD,1990,43128.312,
NLD,1991,43833.484,
NLD,1992,44245.527,
NLD,1993,44490.758,
NLD,1994,45532.805,
NLD,1995,46720.29,
NLD,1996,48095.965,
NLD,1997,49881.875,
NLD,1998,51879.38,
NLD,1999,54134.363,
NLD,2000,56016.87,
NLD,2001,56887.434,
NLD,2002,56664.414,
NLD,2003,56452.867,
NLD,2004,57391.363,
NLD,2005,58422.01,
NLD,2006,60391.543,
NLD,2007,62601.62,
NLD,2008,63678.402,
NLD,2009,61029.73,
NLD,2010,61518.555,
NLD,2011,62318.14,
NLD,2012,61480.812,
NLD,2013,61281.29,
NLD,2014,62045.855,
NLD,2015,63081.395,
NLD,2016,64267.74,
NLD,2017,65666,
NLD,2018,66758.266,
NLD,2019,67847.85,
NLD,2020,64862.19,
NLD,2021,68573.56,
NLD,2022,71324.04,
NLD,2023,70673.97,Europe
NLD,2024,70901.836,
ANT,2023,,North America
NCL,2023,,Oceania
NZL,1990,30695.467,
NZL,1991,28924.744,
NZL,1992,28938.098,
NZL,1993,30438.627,
NZL,1994,31574.357,
NZL,1995,32584.654,
NZL,1996,33231.45,
NZL,1997,33480.145,
NZL,1998,33469.254,
NZL,1999,35084.293,
NZL,2000,35879.793,
NZL,2001,36885.645,
NZL,2002,37959.066,
NZL,2003,38976.914,
NZL,2004,39971.77,
NZL,2005,40848.297,
NZL,2006,41475.12,
NZL,2007,42346.09,
NZL,2008,41561.184,
NZL,2009,41132.336,
NZL,2010,41270.93,
NZL,2011,41814.887,
NZL,2012,42570.332,
NZL,2013,43338.438,
NZL,2014,44255.504,
NZL,2015,44963.832,
NZL,2016,45626.684,
NZL,2017,46193.29,
NZL,2018,46947.938,
NZL,2019,47277.664,
NZL,2020,46104.605,
NZL,2021,47996.68,
NZL,2022,49618.523,
NZL,2023,49083.508,Oceania
NZL,2024,48162.86,
NIC,1990,4217.609,
NIC,1991,4113.6875,
NIC,1992,4037.2754,
NIC,1993,3934.0928,
NIC,1994,3979.9854,
NIC,1995,4130.286,
NIC,1996,4311.493,
NIC,1997,4408.329,
NIC,1998,4502.598,
NIC,1999,4750.9487,
NIC,2000,4878.2476,
NIC,2001,4958.3276,
NIC,2002,4935.4854,
NIC,2003,5000.612,
NIC,2004,5204.382,
NIC,2005,5356.9585,
NIC,2006,5500.406,
NIC,2007,5697.211,
NIC,2008,5809.0996,
NIC,2009,5538.3657,
NIC,2010,5701.128,
NIC,2011,5976.253,
NIC,2012,6275.7876,
NIC,2013,6494.1494,
NIC,2014,6712.2173,
NIC,2015,6939.0327,
NIC,2016,7158.758,
NIC,2017,7391.197,
NIC,2018,7049.0273,
NIC,2019,6756.5938,
NIC,2020,6523.3696,
NIC,2021,7119.1694,
NIC,2022,7277.8228,
NIC,2023,7496.5293,North America
NIC,2024,7661.602,
NER,1990,1411.8489,
NER,1991,1362.7455,
NER,1992,1347.3323,
NER,1993,1309.6112,
NER,1994,1291.6816,
NER,1995,1280.3354,
NER,1996,1239.4767,
NER,1997,1217.3125,
NER,1998,1294.1619,
NER,1999,1247.6471,
NER,2000,1190.5668,
NER,2001,1233.0651,
NER,2002,1248.8231,
NER,2003,1231.2781,
NER,2004,1192.0824,
NER,2005,1233.8755,
NER,2006,1260.1205,
NER,2007,1252.7483,
NER,2008,1300.5542,
NER,2009,1277.6923,
NER,2010,1336.5641,
NER,2011,1318.1013,
NER,2012,1403.1897,
NER,2013,1423.2617,
NER,2014,1462.8213,
NER,2015,1471.6614,
NER,2016,1500.0085,
NER,2017,1520.0016,
NER,2018,1574.3384,
NER,2019,1612.6373,
NER,2020,1615.6927,
NER,2021,1585.5992,
NER,2022,1717.5189,
NER,2023,1689.5642,Africa
NER,2024,1772.7245,
NGA,1990,3650.673,
NGA,1991,3568.2583,
NGA,1992,3636.7712,
NGA,1993,3469.5803,
NGA,1994,3317.8074,
NGA,1995,3229.124,
NGA,1996,3277.7944,
NGA,1997,3287.37,
NGA,1998,3285.238,
NGA,1999,3218.4636,
NGA,2000,3290.7056,
NGA,2001,3392.0354,
NGA,2002,3806.2158,
NGA,2003,3974.7678,
NGA,2004,4223.798,
NGA,2005,4372.9756,
NGA,2006,4511.6396,
NGA,2007,4677.542,
NGA,2008,4856.813,
NGA,2009,5102.9165,
NGA,2010,5359.5186,
NGA,2011,5488.005,
NGA,2012,5563.6416,
NGA,2013,5775.866,
NGA,2014,5980.192,
NGA,2015,5985.094,
NGA,2016,5744.558,
NGA,2017,5651.7344,
NGA,2018,5628.7407,
NGA,2019,5628.1777,
NGA,2020,5410.6934,
NGA,2021,5491.7,
NGA,2022,5552.838,
NGA,2023,5593.0566,Africa
NGA,2024,5665.4517,
NIU,2023,,Oceania
NFK,2023,,Oceania
,1990,43996.17,
,1991,43289.633,
,1992,44104.367,
,1993,44730.617,
,1994,45989.266,
,1995,46672.28,
,1996,47793.414,
,1997,49324.945,
,1998,50930.855,
,1999,52792.8,
,2000,54395.99,
,2001,54414.23,
,2002,54881,
,2003,55882.54,
,2004,57460.652,
,2005,58901.375,
,2006,59950.812,
,2007,60574.895,
,2008,60110.46,
,2009,58016.86,
,2010,59082.02,
,2011,59602.137,
,2012,60435.074,
,2013,61242.504,
,2014,62295.5,
,2015,63496.156,
,2016,64079.96,
,2017,65200.664,
,2018,66672.05,
,2019,67938.39,
,2020,65982.81,
,2021,69833.49,
,2022,71184.96,
,2023,72394.125,
,2024,73461.836,
PRK,2023,,Asia
MKD,1990,12903.776,
MKD,1991,12152.829,
MKD,1992,11486.096,
MKD,1993,10764.109,
MKD,1994,10650.152,
MKD,1995,10500.511,
MKD,1996,10550.941,
MKD,1997,10786.937,
MKD,1998,11092.218,
MKD,1999,11518.322,
MKD,2000,11987.585,
MKD,2001,11571.174,
MKD,2002,11829.611,
MKD,2003,12077.184,
MKD,2004,12682.683,
MKD,2005,13353.726,
MKD,2006,14117.452,
MKD,2007,15117.411,
MKD,2008,16037.158,
MKD,2009,16083.342,
MKD,2010,16730.168,
MKD,2011,17200.29,
MKD,2012,17189.049,
MKD,2013,17757.25,
MKD,2014,18451.19,
MKD,2015,19214.016,
MKD,2016,19824.68,
MKD,2017,20119.943,
MKD,2018,20804.775,
MKD,2019,21765.686,
MKD,2020,20970.287,
MKD,2021,22142.973,
MKD,2022,22820.977,
MKD,2023,23343.602,Europe
MKD,2024,24463.984,
MNP,2023,,Oceania
NOR,1990,57106.883,
NOR,1991,58588.47,
NOR,1992,60333.45,
NOR,1993,61681.805,
NOR,1994,64432.074,
NOR,1995,66762.16,
NOR,1996,69764.38,
NOR,1997,73053.97,
NOR,1998,74558.3,
NOR,1999,75583.836,
NOR,2000,77587.21,
NOR,2001,78791.305,
NOR,2002,79447.09,
NOR,2003,79728.78,
NOR,2004,82440.95,
NOR,2005,84080,
NOR,2006,85458.55,
NOR,2007,87043.5,
NOR,2008,86379.664,
NOR,2009,83642.07,
NOR,2010,83256.79,
NOR,2011,83092.44,
NOR,2012,84237.15,
NOR,2013,84070.46,
NOR,2014,84830.26,
NOR,2015,85550.3,
NOR,2016,85787.62,
NOR,2017,87194.11,
NOR,2018,87338.47,
NOR,2019,87725.73,
NOR,2020,86096.055,
NOR,2021,88984.14,
NOR,2022,91051.086,
NOR,2023,90085.555,Europe
NOR,2024,91108.234,
OMN,1990,35201.55,
OMN,1991,35574.676,
OMN,1992,36841.402,
OMN,1993,37455.34,
OMN,1994,37782.723,
OMN,1995,38946.773,
OMN,1996,39455.83,
OMN,1997,41191.03,
OMN,1998,40574.676,
OMN,1999,40145.93,
OMN,2000,42086.043,
OMN,2001,43492.285,
OMN,2002,42654.15,
OMN,2003,41247.586,
OMN,2004,41351.77,
OMN,2005,41551.14,
OMN,2006,42540.44,
OMN,2007,43696.97,
OMN,2008,46586.395,
OMN,2009,48304.117,
OMN,2010,48191.613,
OMN,2011,44440.31,
OMN,2012,41964.082,
OMN,2013,40854.484,
OMN,2014,39639.99,
OMN,2015,39813.79,
OMN,2016,39860.99,
OMN,2017,38691.11,
OMN,2018,38673.605,
OMN,2019,38292.387,
OMN,2020,37560.6,
OMN,2021,38719.457,
OMN,2022,39780.21,
OMN,2023,37709.066,Asia
OMN,2024,36654.23,
,2023,,Africa
PAK,1990,3199.7297,
PAK,1991,3252.351,
PAK,1992,3404.1213,
PAK,1993,3369.238,
PAK,1994,3395.5044,
PAK,1995,3462.4734,
PAK,1996,3526.1416,
PAK,1997,3462.5815,
PAK,1998,3454.1768,
PAK,1999,3484.4568,
PAK,2000,3531.713,
PAK,2001,3559.7278,
PAK,2002,3563.6785,
PAK,2003,3668.7793,
PAK,2004,3859.646,
PAK,2005,4042.1545,
PAK,2006,4185.8667,
PAK,2007,4257.926,
PAK,2008,4233.348,
PAK,2009,4270.439,
PAK,2010,4228.7817,
PAK,2011,4246.067,
PAK,2012,4292.021,
PAK,2013,4407.147,
PAK,2014,4520.235,
PAK,2015,4645.286,
PAK,2016,4886.6123,
PAK,2017,5031.5605,
PAK,2018,5255.0635,
PAK,2019,5295.953,
PAK,2020,5135.0146,
PAK,2021,5367.2734,
PAK,2022,5526.2793,
PAK,2023,5439.1797,Asia
PAK,2024,5530.996,
,2023,,Asia
PLW,1990,17842.082,
PLW,1991,18291.72,
PLW,1992,16719.492,
PLW,1993,14319.969,
PLW,1994,15000.668,
PLW,1995,16224.562,
PLW,1996,17446.217,
PLW,1997,17400.01,
PLW,1998,17349.436,
PLW,1999,16085.198,
PLW,2000,15440.076,
PLW,2001,16295.897,
PLW,2002,16980.826,
PLW,2003,16303.082,
PLW,2004,16807.617,
PLW,2005,17382.299,
PLW,2006,17561.047,
PLW,2007,18138.469,
PLW,2008,17406.168,
PLW,2009,16401.225,
PLW,2010,16530.846,
PLW,2011,17682.61,
PLW,2012,18219.697,
PLW,2013,17783.629,
PLW,2014,18561.441,
PLW,2015,20021.314,
PLW,2016,19902.982,
PLW,2017,19237.926,
PLW,2018,19256.928,
PLW,2019,19312.791,
PLW,2020,18160.254,
PLW,2021,15663.172,
PLW,2022,15477.553,
PLW,2023,15796.535,Oceania
PSE,1994,3966.6887,
PSE,1995,4062.963,
PSE,1996,3932.227,
PSE,1997,4311.5386,
PSE,1998,4805.1914,
PSE,1999,5071.8213,
PSE,2000,4520.89,
PSE,2001,3996.5088,
PSE,2002,3409.1729,
PSE,2003,3788.9265,
PSE,2004,4503.0806,
PSE,2005,4885.0728,
PSE,2006,4714.3735,
PSE,2007,4769.5234,
PSE,2008,4984.8057,
PSE,2009,5270.663,
PSE,2010,5432.2437,
PSE,2011,5805.3213,
PSE,2012,6009.1094,
PSE,2013,6142.202,
PSE,2014,5990.427,
PSE,2015,6072.6504,
PSE,2016,6464.1333,
PSE,2017,6426.7954,
PSE,2018,6342.9375,
PSE,2019,6269.891,
PSE,2020,5423.6826,
PSE,2021,5663.1216,
PSE,2022,5753.084,
PSE,2023,5361.131,Asia
PSE,2024,3845.503,
PAN,1990,11335.936,
PAN,1991,12143.149,
PAN,1992,12866.849,
PAN,1993,13289.874,
PAN,1994,13389.874,
PAN,1995,13349.334,
PAN,1996,12327.852,
PAN,1997,13013.891,
PAN,1998,13826.532,
PAN,1999,14261.741,
PAN,2000,14572.976,
PAN,2001,14427.83,
PAN,2002,14507.144,
PAN,2003,14957.554,
PAN,2004,15875.112,
PAN,2005,16867.96,
PAN,2006,18190.273,
PAN,2007,20208.822,
PAN,2008,21867.818,
PAN,2009,21822.988,
PAN,2010,22739.111,
PAN,2011,24999.46,
PAN,2012,26926.885,
PAN,2013,28135.328,
PAN,2014,28931.805,
PAN,2015,29933.156,
PAN,2016,30765.236,
PAN,2017,31979.812,
PAN,2018,32681.447,
PAN,2019,33163.727,
PAN,2020,26881.799,
PAN,2021,30932.764,
PAN,2022,33833.027,
PAN,2023,35863.88,North America
PAN,2024,36426.008,
PNG,1990,3164.149,
PNG,1991,3358.1887,
PNG,1992,3690.345,
PNG,1993,4206.429,
PNG,1994,4297.891,
PNG,1995,4008.722,
PNG,1996,4167.036,
PNG,1997,3864.2302,
PNG,1998,3590.1,
PNG,1999,3531.6594,
PNG,2000,3326.7986,
PNG,2001,3211.7593,
PNG,2002,3100.7952,
PNG,2003,3064.444,
PNG,2004,3046.333,
PNG,2005,3136.5857,
PNG,2006,3202.4873,
PNG,2007,3345.8503,
PNG,2008,3233.9182,
PNG,2009,3349.6436,
PNG,2010,3579.1714,
PNG,2011,3514.8328,
PNG,2012,3577.4517,
PNG,2013,3615.2832,
PNG,2014,3998.6182,
PNG,2015,4154.5234,
PNG,2016,4275.7485,
PNG,2017,4322.2227,
PNG,2018,4211.1455,
PNG,2019,4301.6113,
PNG,2020,4077.6313,
PNG,2021,3976.9038,
PNG,2022,4125.493,
PNG,2023,4205.8477,Oceania
PNG,2024,4300.726,
PRY,1990,9962.48,
PRY,1991,10040.3125,
PRY,1992,9948.421,
PRY,1993,10178.455,
PRY,1994,10459.09,
PRY,1995,10908.272,
PRY,1996,10825.287,
PRY,1997,11033.016,
PRY,1998,10802.56,
PRY,1999,10435.398,
PRY,2000,9998.593,
PRY,2001,9749.259,
PRY,2002,9610.748,
PRY,2003,9903.45,
PRY,2004,10187.194,
PRY,2005,10290.101,
PRY,2006,10672.993,
PRY,2007,11141.87,
PRY,2008,11751.14,
PRY,2009,11601.285,
PRY,2010,12738.576,
PRY,2011,13109.467,
PRY,2012,12834.802,
PRY,2013,13700.703,
PRY,2014,14219.3545,
PRY,2015,14427.601,
PRY,2016,14826.664,
PRY,2017,15320.337,
PRY,2018,15592.984,
PRY,2019,15321.324,
PRY,2020,14991.66,
PRY,2021,15406.167,
PRY,2022,15259.1455,
PRY,2023,15826.088,South America
PRY,2024,16296.283,
PER,1990,6317.079,
PER,1991,6322.5747,
PER,1992,6161.6357,
PER,1993,6355.262,
PER,1994,6997.706,
PER,1995,7372.0425,
PER,1996,7437.1924,
PER,1997,7773.827,
PER,1998,7603.809,
PER,1999,7585.328,
PER,2000,7669.095,
PER,2001,7611.6665,
PER,2002,7931.5796,
PER,2003,8174.3794,
PER,2004,8495.986,
PER,2005,8949.954,
PER,2006,9547.913,
PER,2007,10286.3545,
PER,2008,11151.53,
PER,2009,11204.377,
PER,2010,12059.018,
PER,2011,12726.6,
PER,2012,13395.399,
PER,2013,14052.138,
PER,2014,14244.566,
PER,2015,14542.793,
PER,2016,14917.449,
PER,2017,15069.522,
PER,2018,15386.26,
PER,2019,15463.543,
PER,2020,13609.6,
PER,2021,15280.551,
PER,2022,15559.821,
PER,2023,15327.582,South America
PER,2024,15661.75,
PHL,1990,4504.4624,
PHL,1991,4378.3955,
PHL,1992,4293.7183,
PHL,1993,4283.1597,
PHL,1994,4374.0674,
PHL,1995,4477.323,
PHL,1996,4631.772,
PHL,1997,4758.7085,
PHL,1998,4616.673,
PHL,1999,4650.7593,
PHL,2000,4740.439,
PHL,2001,4778.401,
PHL,2002,4856.4995,
PHL,2003,5003.3833,
PHL,2004,5229.4507,
PHL,2005,5386.8164,
PHL,2006,5578.5723,
PHL,2007,5840.068,
PHL,2008,5987.0376,
PHL,2009,5965.307,
PHL,2010,6273.039,
PHL,2011,6388.313,
PHL,2012,6697.556,
PHL,2013,7016.5386,
PHL,2014,7340.362,
PHL,2015,7691.763,
PHL,2016,8131.825,
PHL,2017,8584.136,
PHL,2018,9016.286,
PHL,2019,9452.294,
PHL,2020,8455.185,
PHL,2021,8857.79,
PHL,2022,9457.104,
PHL,2023,9898.533,Asia
PHL,2024,10375.94,
PCN,2023,,Oceania
POL,1990,12821.464,
POL,1991,11879.754,
POL,1992,12141.235,
POL,1993,12563.1045,
POL,1994,13200.161,
POL,1995,14227.566,
POL,1996,15083.098,
POL,1997,16031.721,
POL,1998,16766.648,
POL,1999,17556.002,
POL,2000,18566.355,
POL,2001,18800.602,
POL,2002,19166.914,
POL,2003,19855.63,
POL,2004,20878.654,
POL,2005,21568.947,
POL,2006,22921.197,
POL,2007,24484.066,
POL,2008,25553.906,
POL,2009,26204.41,
POL,2010,27112.133,
POL,2011,28521.662,
POL,2012,28952.916,
POL,2013,29168.625,
POL,2014,30334.879,
POL,2015,31700.37,
POL,2016,32675.305,
POL,2017,34354.598,
POL,2018,36500.41,
POL,2019,38181.62,
POL,2020,37852.8,
POL,2021,41059.586,
POL,2022,43405.023,
POL,2023,43672.766,Europe
POL,2024,45112.598,
PRT,1990,27190.572,
PRT,1991,28443.795,
PRT,1992,28776.047,
PRT,1993,28153.615,
PRT,1994,28348.865,
PRT,1995,29460.814,
PRT,1996,30378.756,
PRT,1997,31574.402,
PRT,1998,32925.664,
PRT,1999,34018.965,
PRT,2000,35069.83,
PRT,2001,35500.227,
PRT,2002,35578.52,
PRT,2003,35115.38,
PRT,2004,35658.13,
PRT,2005,35870.31,
PRT,2006,36387.535,
PRT,2007,37226.47,
PRT,2008,37291.504,
PRT,2009,36092.812,
PRT,2010,36703.113,
PRT,2011,36127.293,
PRT,2012,34804.633,
PRT,2013,34651.773,
PRT,2014,35097.41,
PRT,2015,35803.355,
PRT,2016,36636.297,
PRT,2017,37943.113,
PRT,2018,39123.613,
PRT,2019,40188.285,
