Code,Year,"Share of population in poverty ($3 a day, 2021 prices)",Population (historical),World regions according to OWID
TLS,1831,,158639,
TLS,1832,,160737,
TLS,1833,,162864,
TLS,1834,,165018,
TLS,1835,,167201,
TLS,1836,,169413,
TLS,1837,,171654,
TLS,1838,,173925,
TLS,1839,,176226,
TLS,1840,,178557,
TLS,1841,,180919,
TLS,1842,,183313,
TLS,1843,,185738,
TLS,1844,,188195,
TLS,1845,,190685,
TLS,1846,,193207,
TLS,1847,,195763,
TLS,1848,,198353,
TLS,1849,,200977,
TLS,1850,,203636,
TLS,1851,,206109,
TLS,1852,,208613,
TLS,1853,,211146,
TLS,1854,,213710,
TLS,1855,,216305,
TLS,1856,,218932,
TLS,1857,,221589,
TLS,1858,,224279,
TLS,1859,,227002,
TLS,1860,,229757,
TLS,1861,,232545,
TLS,1862,,235367,
TLS,1863,,238223,
TLS,1864,,241113,
TLS,1865,,244038,
TLS,1866,,246998,
TLS,1867,,249993,
TLS,1868,,253025,
TLS,1869,,256093,
TLS,1870,,259198,
TLS,1871,,262341,
TLS,1872,,265521,
TLS,1873,,268739,
TLS,1874,,271997,
TLS,1875,,275293,
TLS,1876,,278629,
TLS,1877,,282005,
TLS,1878,,285421,
TLS,1879,,288463,
TLS,1880,,291123,
TLS,1881,,293396,
TLS,1882,,295275,
TLS,1883,,296753,
TLS,1884,,298239,
TLS,1885,,299732,
TLS,1886,,301232,
TLS,1887,,302739,
TLS,1888,,304253,
TLS,1889,,305897,
TLS,1890,,307672,
TLS,1891,,309579,
TLS,1892,,311619,
TLS,1893,,313795,
TLS,1894,,315986,
TLS,1895,,318191,
TLS,1896,,320411,
TLS,1897,,322647,
TLS,1898,,324898,
TLS,1899,,327141,
TLS,1900,,329377,
TLS,1901,,331606,
TLS,1902,,333827,
TLS,1903,,336040,
TLS,1904,,338268,
TLS,1905,,340509,
TLS,1906,,342765,
TLS,1907,,345036,
TLS,1908,,347321,
TLS,1909,,349475,
TLS,1910,,351497,
TLS,1911,,353386,
TLS,1912,,355139,
TLS,1913,,356756,
TLS,1914,,358380,
TLS,1915,,360010,
TLS,1916,,361648,
TLS,1917,,363292,
TLS,1918,,365364,
TLS,1919,,368297,
TLS,1920,,372111,
TLS,1921,,376826,
TLS,1922,,382463,
TLS,1923,,389041,
TLS,1924,,395732,
TLS,1925,,402538,
TLS,1926,,409461,
TLS,1927,,416503,
TLS,1928,,423667,
TLS,1929,,429048,
TLS,1930,,432625,
TLS,1931,,434375,
TLS,1932,,434276,
TLS,1933,,432304,
TLS,1934,,430341,
TLS,1935,,428387,
TLS,1936,,426442,
TLS,1937,,424505,
TLS,1938,,422578,
TLS,1939,,420870,
TLS,1940,,419382,
TLS,1941,,418111,
TLS,1942,,417057,
TLS,1943,,416217,
TLS,1944,,415379,
TLS,1945,,414542,
TLS,1946,,413708,
TLS,1947,,412875,
TLS,1948,,412043,
TLS,1949,,412675,
TLS,1950,,414767,
TLS,1951,,418266,
TLS,1952,,422428,
TLS,1953,,426994,
TLS,1954,,431906,
TLS,1955,,437160,
TLS,1956,,442703,
TLS,1957,,448566,
TLS,1958,,454756,
TLS,1959,,461278,
TLS,1960,,468130,
TLS,1961,,475300,
TLS,1962,,482782,
TLS,1963,,490572,
TLS,1964,,498664,
TLS,1965,,507041,
TLS,1966,,515698,
TLS,1967,,524651,
TLS,1968,,533880,
TLS,1969,,543360,
TLS,1970,,553079,
TLS,1971,,562974,
TLS,1972,,572975,
TLS,1973,,582862,
TLS,1974,,590831,
TLS,1975,,598168,
TLS,1976,,607632,
TLS,1977,,618319,
TLS,1978,,628780,
TLS,1979,,638725,
TLS,1980,,649877,
TLS,1981,,660503,
TLS,1982,,669156,
TLS,1983,,677704,
TLS,1984,,686786,
TLS,1985,,696671,
TLS,1986,,707191,
TLS,1987,,718487,
TLS,1988,,730753,
TLS,1989,,744860,
TLS,1990,,760348,
TLS,1991,,778286,
TLS,1992,,799323,
TLS,1993,,821445,
TLS,1994,,844501,
TLS,1995,,868152,
TLS,1996,,892289,
TLS,1997,,917189,
TLS,1998,,942537,
TLS,1999,,834699,
TLS,2000,,745095,
TLS,2002,,879170,
TLS,2003,,916876,
TLS,2004,,929081,
TLS,2005,,948310,
TLS,2006,,976610,
TLS,2008,,1032431,
TLS,2009,,1058783,
TLS,2010,,1084688,
TLS,2011,,1110212,
TLS,2012,,1134891,
TLS,2013,,1158697,
TLS,2015,,1205133,
TLS,2016,,1228314,
TLS,2017,,1251711,
TLS,2018,,1275962,
TLS,2019,,1300946,
TLS,2020,,1326051,
TLS,2021,,1350142,
TLS,2022,,1369299,
TLS,2023,,1384292,Asia
,1990,61.601807,,
,1991,62.845646,,
,1992,64.006355,,
,1993,64.86317,,
,1994,64.770454,,
,1995,64.32113,,
,1996,63.5893,,
,1997,63.505478,,
,1998,63.98853,,
,1999,63.801723,,
,2000,63.09682,,
,2001,62.163525,,
,2002,63.04813,,
,2003,62.21696,,
,2004,58.76997,,
,2005,56.86546,,
,2006,55.065693,,
,2007,53.994267,,
,2008,52.979027,,
,2009,52.736652,,
,2010,51.6514,,
,2011,50.83976,,
,2012,49.94773,,
,2013,49.333836,,
,2014,49.005913,,
,2015,49.11585,,
,2016,49.74727,,
,2017,50.58104,,
,2018,51.093925,,
,2019,51.59041,,
,2020,53.35938,,
,2021,53.51548,,
,2022,53.11099,,
,2023,53.252483,,
,2024,52.939034,,
,2025,52.145725,,
ECU,1994,21.525188,11372197,
ECU,1999,26.933432,12470800,
ECU,2000,34.05278,12689215,
ECU,2003,18.855589,13372304,
ECU,2004,19.438683,13608700,
ECU,2005,15.378599,13846162,
ECU,2006,10.859648,14086138,
ECU,2007,10.939807,14328783,
ECU,2008,9.786151,14575201,
ECU,2009,9.332509,14825960,
ECU,2010,7.774476,15076697,
ECU,2011,6.4440784,15326232,
ECU,2012,6.0294714,15572195,
ECU,2013,4.4902396,15807132,
ECU,2014,3.9699283,16035127,
ECU,2015,4.7707906,16266229,
ECU,2016,4.9700646,16505142,
ECU,2017,4.279495,16759515,
ECU,2018,4.6928425,17049542,
ECU,2019,4.647917,17340017,
ECU,2020,8.438639,17546058,
ECU,2021,5.2759323,17682454,
ECU,2022,4.444918,17823900,
ECU,2023,4.6807413,17980079,South America
ECU,2024,7.3132634,,
ECU,-10000,,69685,
ECU,-9000,,77428,
ECU,-8000,,86032,
ECU,-7000,,95591,
ECU,-6000,,106212,
ECU,-5000,,118013,
ECU,-4000,,131126,
ECU,-3000,,145696,
ECU,-2000,,161884,
ECU,-1000,,179871,
ECU,0,,199857,
ECU,100,,210266,
ECU,200,,221217,
ECU,300,,232739,
ECU,400,,244861,
ECU,500,,257614,
ECU,600,,271032,
ECU,700,,285148,
ECU,800,,300000,
ECU,900,,350000,
ECU,1000,,400000,
ECU,1100,,440000,
ECU,1200,,480000,
ECU,1300,,520000,
ECU,1400,,560000,
ECU,1500,,600000,
ECU,1600,,500000,
ECU,1700,,499333,
ECU,1710,,499389,
ECU,1720,,499444,
ECU,1730,,499500,
ECU,1740,,499555,
ECU,1750,,499611,
ECU,1760,,499666,
ECU,1770,,499722,
ECU,1780,,499777,
ECU,1790,,499833,
ECU,1800,,500000,
ECU,1801,,500000,
ECU,1802,,500000,
ECU,1803,,500000,
ECU,1804,,500000,
ECU,1805,,500000,
ECU,1806,,500000,
ECU,1807,,500000,
ECU,1808,,500000,
ECU,1809,,500000,
ECU,1810,,500000,
ECU,1811,,500000,
ECU,1812,,500000,
ECU,1813,,500000,
ECU,1814,,500000,
ECU,1815,,500000,
ECU,1816,,500000,
ECU,1817,,500000,
ECU,1818,,500000,
ECU,1819,,501646,
ECU,1820,,504965,
ECU,1821,,509985,
ECU,1822,,516734,
ECU,1823,,525240,
ECU,1824,,533886,
ECU,1825,,542674,
ECU,1826,,551607,
ECU,1827,,560687,
ECU,1828,,569916,
ECU,1829,,579298,
ECU,1830,,588833,
ECU,1831,,598526,
ECU,1832,,608378,
ECU,1833,,618393,
ECU,1834,,628572,
ECU,1835,,638919,
ECU,1836,,649436,
ECU,1837,,660127,
ECU,1838,,670993,
ECU,1839,,682038,
ECU,1840,,693265,
ECU,1841,,704677,
ECU,1842,,716276,
ECU,1843,,728067,
ECU,1844,,740051,
ECU,1845,,752233,
ECU,1846,,764616,
ECU,1847,,777202,
ECU,1848,,789995,
ECU,1849,,802087,
ECU,1850,,813456,
ECU,1851,,824644,
ECU,1852,,835079,
ECU,1853,,844735,
ECU,1854,,854502,
ECU,1855,,864382,
ECU,1856,,874375,
ECU,1857,,884484,
ECU,1858,,894709,
ECU,1859,,905052,
ECU,1860,,915515,
ECU,1861,,926097,
ECU,1862,,936802,
ECU,1863,,947630,
ECU,1864,,958582,
ECU,1865,,969661,
ECU,1866,,980867,
ECU,1867,,992202,
ECU,1868,,1003668,
ECU,1869,,1015261,
ECU,1870,,1026980,
ECU,1871,,1038829,
ECU,1872,,1050809,
ECU,1873,,1062920,
ECU,1874,,1075170,
ECU,1875,,1087561,
ECU,1876,,1100095,
ECU,1877,,1112772,
ECU,1878,,1125595,
ECU,1879,,1138565,
ECU,1880,,1151684,
ECU,1881,,1164954,
ECU,1882,,1178376,
ECU,1883,,1191953,
ECU,1884,,1205685,
ECU,1885,,1219574,
ECU,1886,,1233624,
ECU,1887,,1247834,
ECU,1888,,1262208,
ECU,1889,,1276746,
ECU,1890,,1291452,
ECU,1891,,1306326,
ECU,1892,,1321371,
ECU,1893,,1336589,
ECU,1894,,1351981,
ECU,1895,,1367550,
ECU,1896,,1383298,
ECU,1897,,1399226,
ECU,1898,,1415338,
ECU,1899,,1432696,
ECU,1900,,1451333,
ECU,1901,,1471280,
ECU,1902,,1492569,
ECU,1903,,1515235,
ECU,1904,,1538243,
ECU,1905,,1561601,
ECU,1906,,1585312,
ECU,1907,,1609383,
ECU,1908,,1633819,
ECU,1909,,1657178,
ECU,1910,,1679429,
ECU,1911,,1700537,
ECU,1912,,1720468,
ECU,1913,,1739186,
ECU,1914,,1758108,
ECU,1915,,1777234,
ECU,1916,,1796568,
ECU,1917,,1816111,
ECU,1918,,1834665,
ECU,1919,,1852686,
ECU,1920,,1870163,
ECU,1921,,1887084,
ECU,1922,,1903438,
ECU,1923,,1919212,
ECU,1924,,1935118,
ECU,1925,,1951155,
ECU,1926,,1967325,
ECU,1927,,1983629,
ECU,1928,,2000068,
ECU,1929,,2023061,
ECU,1930,,2052817,
ECU,1931,,2089550,
ECU,1932,,2133481,
ECU,1933,,2184834,
ECU,1934,,2237423,
ECU,1935,,2291278,
ECU,1936,,2346429,
ECU,1937,,2402908,
ECU,1938,,2460746,
ECU,1939,,2523924,
ECU,1940,,2592696,
ECU,1941,,2667325,
ECU,1942,,2748086,
ECU,1943,,2835263,
ECU,1944,,2925206,
ECU,1945,,3018002,
ECU,1946,,3113742,
ECU,1947,,3212519,
ECU,1948,,3314430,
ECU,1949,,3416527,
ECU,1950,,3516791,
ECU,1951,,3607837,
ECU,1952,,3702403,
ECU,1953,,3800296,
ECU,1954,,3901514,
ECU,1955,,4006189,
ECU,1956,,4114537,
ECU,1957,,4226856,
ECU,1958,,4343499,
ECU,1959,,4464761,
ECU,1960,,4590893,
ECU,1961,,4722334,
ECU,1962,,4859272,
ECU,1963,,5001721,
ECU,1964,,5149925,
ECU,1965,,5303960,
ECU,1966,,5463749,
ECU,1967,,5629060,
ECU,1968,,5799683,
ECU,1969,,5975234,
ECU,1970,,6155392,
ECU,1971,,6340056,
ECU,1972,,6529040,
ECU,1973,,6722036,
ECU,1974,,6918571,
ECU,1975,,7118258,
ECU,1976,,7320913,
ECU,1977,,7526826,
ECU,1978,,7736176,
ECU,1979,,7948871,
ECU,1980,,8165882,
ECU,1981,,8386913,
ECU,1982,,8611296,
ECU,1983,,8840424,
ECU,1984,,9074783,
ECU,1985,,9311152,
ECU,1986,,9545999,
ECU,1987,,9779290,
ECU,1988,,10010804,
ECU,1989,,10241859,
ECU,1990,,10473674,
ECU,1991,,10702377,
ECU,1992,,10930128,
ECU,1993,,11154283,
ECU,1995,,11590519,
ECU,1996,,11810954,
ECU,1997,,12031129,
ECU,1998,,12251188,
ECU,2001,,12910736,
ECU,2002,,13138473,
,1987,21.55,,
,1995,18.083658,,
,1998,21.136765,,
EGY,1990,7.1429996,58396625,
EGY,1995,4.08,65652621,
EGY,1999,0,71520953,
EGY,2004,4.1228056,79477441,
EGY,2008,3.7294455,85864791,
EGY,2010,1.543717,89196073,
EGY,2012,1.2466962,93161000,
EGY,2015,1.2087135,99597334,
EGY,2017,3.1126537,103696055,
EGY,2019,1.9851137,107553159,
EGY,2021,1.3737847,110957005,
EGY,-10000,,13668,
EGY,-9000,,20274,
EGY,-8000,,30172,
EGY,-7000,,45006,
EGY,-6000,,67243,
EGY,-5000,,100585,
EGY,-4000,,250510,
EGY,-3000,,1000000,
EGY,-2000,,1500000,
EGY,-1000,,2000000,
EGY,0,,4000000,
EGY,100,,4300000,
EGY,200,,4600000,
EGY,300,,4300000,
EGY,400,,4000000,
EGY,500,,3500000,
EGY,600,,3000000,
EGY,700,,3400000,
EGY,800,,3800000,
EGY,900,,4400000,
EGY,1000,,5000000,
EGY,1100,,4350000,
EGY,1200,,4000000,
EGY,1300,,4700000,
EGY,1400,,4050000,
EGY,1500,,4000000,
EGY,1600,,5000000,
EGY,1700,,4500000,
EGY,1710,,4400000,
EGY,1720,,4300000,
EGY,1730,,4200000,
EGY,1740,,4100000,
EGY,1750,,4000000,
EGY,1760,,3900000,
EGY,1770,,3800000,
EGY,1780,,3700000,
EGY,1790,,3600000,
EGY,1800,,3500000,
EGY,1801,,3531800,
EGY,1802,,3563888,
EGY,1803,,3596268,
EGY,1804,,3628943,
EGY,1805,,3661914,
EGY,1806,,3695185,
EGY,1807,,3728758,
EGY,1808,,3762636,
EGY,1809,,3796822,
EGY,1810,,3831632,
EGY,1811,,3866445,
EGY,1812,,3901574,
EGY,1813,,3937022,
EGY,1814,,3972792,
EGY,1815,,4008887,
EGY,1816,,4045311,
EGY,1817,,4082065,
EGY,1818,,4119153,
EGY,1819,,4151691,
EGY,1820,,4179621,
EGY,1821,,4202885,
EGY,1822,,4221426,
EGY,1823,,4235184,
EGY,1824,,4248987,
EGY,1825,,4262834,
EGY,1826,,4276727,
EGY,1827,,4290665,
EGY,1828,,4304648,
EGY,1829,,4318677,
EGY,1830,,4332752,
EGY,1831,,4346873,
EGY,1832,,4361039,
EGY,1833,,4375252,
EGY,1834,,4389511,
EGY,1835,,4403817,
EGY,1836,,4418169,
EGY,1837,,4432568,
EGY,1838,,4447014,
EGY,1839,,4480233,
EGY,1840,,4532740,
EGY,1841,,4605060,
EGY,1842,,4697733,
EGY,1843,,4811313,
EGY,1844,,4927638,
EGY,1845,,5046776,
EGY,1846,,5168794,
EGY,1847,,5293763,
EGY,1848,,5421753,
EGY,1849,,5536835,
EGY,1850,,5638537,
EGY,1851,,5723732,
EGY,1852,,5794492,
EGY,1853,,5850322,
EGY,1854,,5906690,
EGY,1855,,5963599,
EGY,1856,,6021055,
EGY,1857,,6079064,
EGY,1858,,6137630,
EGY,1859,,6196759,
EGY,1860,,6256456,
EGY,1861,,6316727,
EGY,1862,,6377577,
EGY,1863,,6439012,
EGY,1864,,6501037,
EGY,1865,,6563659,
EGY,1866,,6626882,
EGY,1867,,6690713,
EGY,1868,,6755157,
EGY,1869,,6820220,
EGY,1870,,6885909,
EGY,1871,,6952229,
EGY,1872,,7019186,
EGY,1873,,7086786,
EGY,1874,,7155036,
EGY,1875,,7223941,
EGY,1876,,7293509,
EGY,1877,,7363745,
EGY,1878,,7434655,
EGY,1879,,7511621,
EGY,1880,,7594768,
EGY,1881,,7684226,
EGY,1882,,7780124,
EGY,1883,,7882597,
EGY,1884,,7986417,
EGY,1885,,8091603,
EGY,1886,,8198173,
EGY,1887,,8306144,
EGY,1888,,8415536,
EGY,1889,,8528095,
EGY,1890,,8643889,
EGY,1891,,8762982,
EGY,1892,,8885443,
EGY,1893,,9011340,
EGY,1894,,9139020,
EGY,1895,,9268507,
EGY,1896,,9399826,
EGY,1897,,9533003,
EGY,1898,,9668066,
EGY,1899,,9803830,
EGY,1900,,9940289,
EGY,1901,,10077437,
EGY,1902,,10215268,
EGY,1903,,10353774,
EGY,1904,,10494157,
EGY,1905,,10636440,
EGY,1906,,10780650,
EGY,1907,,10926812,
EGY,1908,,11074954,
EGY,1909,,11219744,
EGY,1910,,11361079,
EGY,1911,,11498855,
EGY,1912,,11632963,
EGY,1913,,11763295,
EGY,1914,,11895084,
EGY,1915,,12028348,
EGY,1916,,12163101,
EGY,1917,,12299362,
EGY,1918,,12443062,
EGY,1919,,12587076,
EGY,1920,,12731391,
EGY,1921,,12875995,
EGY,1922,,13020877,
EGY,1923,,13166025,
EGY,1924,,13312790,
EGY,1925,,13461191,
EGY,1926,,13611246,
EGY,1927,,13762974,
EGY,1928,,13916394,
EGY,1929,,14078659,
EGY,1930,,14249967,
EGY,1931,,14430516,
EGY,1932,,14620510,
EGY,1933,,14820156,
EGY,1934,,15022528,
EGY,1935,,15227663,
EGY,1936,,15435599,
EGY,1937,,15646375,
EGY,1938,,15860029,
EGY,1939,,16118395,
EGY,1940,,16423191,
EGY,1941,,16776186,
EGY,1942,,17179205,
EGY,1943,,17634128,
EGY,1944,,18101098,
EGY,1945,,18580434,
EGY,1946,,19072463,
EGY,1947,,19577521,
EGY,1948,,20095954,
EGY,1949,,20620147,
EGY,1950,,21148168,
EGY,1951,,21605922,
EGY,1952,,22104946,
EGY,1953,,22644148,
EGY,1954,,23212564,
EGY,1955,,23795234,
EGY,1956,,24387350,
EGY,1957,,24994417,
EGY,1958,,25600327,
EGY,1959,,26226866,
EGY,1960,,26896480,
EGY,1961,,27600903,
EGY,1962,,28337017,
EGY,1963,,29091868,
EGY,1964,,29858925,
EGY,1965,,30629174,
EGY,1966,,31406543,
EGY,1967,,32196366,
EGY,1968,,32998322,
EGY,1969,,33811619,
EGY,1970,,34623990,
EGY,1971,,35433370,
EGY,1972,,36258327,
EGY,1973,,37102044,
EGY,1974,,37969667,
EGY,1975,,38875326,
EGY,1976,,39795558,
EGY,1977,,40748878,
EGY,1978,,41761437,
EGY,1979,,42818635,
EGY,1980,,43950413,
EGY,1981,,45147226,
EGY,1982,,46407612,
EGY,1983,,47786401,
EGY,1984,,49247336,
EGY,1985,,50734974,
EGY,1986,,52206296,
EGY,1987,,53674436,
EGY,1988,,55187680,
EGY,1989,,56710641,
EGY,1991,,60029001,
EGY,1992,,61480663,
EGY,1993,,62915681,
EGY,1994,,64285596,
EGY,1996,,67028045,
EGY,1997,,68431738,
EGY,1998,,69943297,
EGY,2000,,73083287,
EGY,2001,,74652035,
EGY,2002,,76239140,
EGY,2003,,77853548,
EGY,2005,,81101012,
EGY,2006,,82700404,
EGY,2007,,84276224,
EGY,2009,,87501635,
EGY,2011,,91093066,
EGY,2013,,95333551,
EGY,2014,,97528655,
EGY,2016,,101644583,
EGY,2018,,105682092,
EGY,2020,,109315118,
EGY,2022,,112618252,
EGY,2023,,114535772,Africa
SLV,1989,24.759,5298977,
SLV,1991,28.933971,5495081,
SLV,1995,19.314213,5762135,
SLV,1996,21.24485,5805286,
SLV,1998,26.348377,5880786,
SLV,1999,22.433226,5913908,
SLV,2000,18.444017,5943363,
SLV,2001,19.412968,5968058,
SLV,2002,19.53563,5986629,
SLV,2003,20.941368,5998597,
SLV,2004,16.31517,6004673,
SLV,2005,16.431662,6005583,
SLV,2006,12.622555,6002321,
SLV,2007,9.190638,6009820,
SLV,2008,12.627856,6029302,
SLV,2009,12.35654,6048284,
SLV,2010,11.360518,6068253,
SLV,2011,10.093275,6090128,
SLV,2012,8.544309,6113977,
SLV,2013,7.1413875,6138845,
SLV,2014,6.953331,6162952,
SLV,2015,5.3014436,6183675,
SLV,2016,5.7748566,6200808,
SLV,2017,4.549654,6213538,
SLV,2018,4.0671077,6219803,
SLV,2019,2.9840348,6222316,
SLV,2021,5.1309085,6255780,
SLV,2022,5.206789,6280316,
SLV,2023,4.6368394,6309629,North America
SLV,-10000,,8673,
SLV,-9000,,9637,
SLV,-8000,,10707,
SLV,-7000,,11897,
SLV,-6000,,13219,
SLV,-5000,,14688,
SLV,-4000,,16320,
SLV,-3000,,18133,
SLV,-2000,,20148,
SLV,-1000,,22387,
SLV,0,,24874,
SLV,100,,27136,
SLV,200,,29603,
SLV,300,,32294,
SLV,400,,35230,
SLV,500,,38433,
SLV,600,,41926,
SLV,700,,45738,
SLV,800,,49896,
SLV,900,,54432,
SLV,1000,,59381,
SLV,1100,,64779,
SLV,1200,,70668,
SLV,1300,,77092,
SLV,1400,,84101,
SLV,1500,,91746,
SLV,1600,,100087,
SLV,1700,,109186,
SLV,1710,,110404,
SLV,1720,,111967,
SLV,1730,,114008,
SLV,1740,,116715,
SLV,1750,,120359,
SLV,1760,,125331,
SLV,1770,,132200,
SLV,1780,,155360,
SLV,1790,,178520,
SLV,1800,,248000,
SLV,1801,,238098,
SLV,1802,,228590,
SLV,1803,,219463,
SLV,1804,,210700,
SLV,1805,,202287,
SLV,1806,,194210,
SLV,1807,,186455,
SLV,1808,,179010,
SLV,1809,,171862,
SLV,1810,,173349,
SLV,1811,,174838,
SLV,1812,,179307,
SLV,1813,,186765,
SLV,1814,,194532,
SLV,1815,,202623,
SLV,1816,,211050,
SLV,1817,,219828,
SLV,1818,,228970,
SLV,1819,,237078,
SLV,1820,,244089,
SLV,1821,,249940,
SLV,1822,,254562,
SLV,1823,,257886,
SLV,1824,,261253,
SLV,1825,,264665,
SLV,1826,,268121,
SLV,1827,,271622,
SLV,1828,,275169,
SLV,1829,,278762,
SLV,1830,,282402,
SLV,1831,,286090,
SLV,1832,,289825,
SLV,1833,,293610,
SLV,1834,,297444,
SLV,1835,,301328,
SLV,1836,,305263,
SLV,1837,,309249,
SLV,1838,,313287,
SLV,1839,,317378,
SLV,1840,,321522,
SLV,1841,,325721,
SLV,1842,,329974,
SLV,1843,,334283,
SLV,1844,,338648,
SLV,1845,,343070,
SLV,1846,,347550,
SLV,1847,,352088,
SLV,1848,,356686,
SLV,1849,,361478,
SLV,1850,,366470,
SLV,1851,,372316,
SLV,1852,,378389,
SLV,1853,,384695,
SLV,1854,,391106,
SLV,1855,,397622,
SLV,1856,,404246,
SLV,1857,,410979,
SLV,1858,,417823,
SLV,1859,,424779,
SLV,1860,,431850,
SLV,1861,,439038,
SLV,1862,,446343,
SLV,1863,,453769,
SLV,1864,,461317,
SLV,1865,,468990,
SLV,1866,,476788,
SLV,1867,,484715,
SLV,1868,,492772,
SLV,1869,,501707,
SLV,1870,,511554,
SLV,1871,,522346,
SLV,1872,,534120,
SLV,1873,,546912,
SLV,1874,,560009,
SLV,1875,,573419,
SLV,1876,,587147,
SLV,1877,,601203,
SLV,1878,,615593,
SLV,1879,,629258,
SLV,1880,,642161,
SLV,1881,,654266,
SLV,1882,,665534,
SLV,1883,,675925,
SLV,1884,,686477,
SLV,1885,,697192,
SLV,1886,,708072,
SLV,1887,,719119,
SLV,1888,,730338,
SLV,1889,,740908,
SLV,1890,,750809,
SLV,1891,,760023,
SLV,1892,,768527,
SLV,1893,,776302,
SLV,1894,,784153,
SLV,1895,,792081,
SLV,1896,,800088,
SLV,1897,,808173,
SLV,1898,,816338,
SLV,1899,,826721,
SLV,1900,,839397,
SLV,1901,,854442,
SLV,1902,,871937,
SLV,1903,,891960,
SLV,1904,,912442,
SLV,1905,,933391,
SLV,1906,,954819,
SLV,1907,,976736,
SLV,1908,,999154,
SLV,1909,,1022114,
SLV,1910,,1045631,
SLV,1911,,1069718,
SLV,1912,,1094387,
SLV,1913,,1119654,
SLV,1914,,1145502,
SLV,1915,,1171943,
SLV,1916,,1198992,
SLV,1917,,1226662,
SLV,1918,,1253010,
SLV,1919,,1279793,
SLV,1920,,1307019,
SLV,1921,,1334694,
SLV,1922,,1362824,
SLV,1923,,1391418,
SLV,1924,,1420611,
SLV,1925,,1450417,
SLV,1926,,1480848,
SLV,1927,,1511918,
SLV,1928,,1543640,
SLV,1929,,1573289,
SLV,1930,,1600789,
SLV,1931,,1626060,
SLV,1932,,1649019,
SLV,1933,,1669584,
SLV,1934,,1690405,
SLV,1935,,1711486,
SLV,1936,,1732829,
SLV,1937,,1754439,
SLV,1938,,1776318,
SLV,1939,,1800321,
SLV,1940,,1826506,
SLV,1941,,1854933,
SLV,1942,,1885665,
SLV,1943,,1918763,
SLV,1944,,1952443,
SLV,1945,,1986714,
SLV,1946,,2021586,
SLV,1947,,2057070,
SLV,1948,,2093178,
SLV,1949,,2134876,
SLV,1950,,2183513,
SLV,1951,,2235309,
SLV,1952,,2287960,
SLV,1953,,2341981,
SLV,1954,,2397832,
SLV,1955,,2456598,
SLV,1956,,2518179,
SLV,1957,,2582514,
SLV,1958,,2648670,
SLV,1959,,2717539,
SLV,1960,,2791448,
SLV,1961,,2870022,
SLV,1962,,2949211,
SLV,1963,,3028678,
SLV,1964,,3111893,
SLV,1965,,3199474,
SLV,1966,,3290962,
SLV,1967,,3385192,
SLV,1968,,3480775,
SLV,1969,,3576488,
SLV,1970,,3668799,
SLV,1971,,3757531,
SLV,1972,,3846835,
SLV,1973,,3938073,
SLV,1974,,4029675,
SLV,1975,,4120451,
SLV,1976,,4210312,
SLV,1977,,4301259,
SLV,1978,,4394126,
SLV,1979,,4480389,
SLV,1980,,4540377,
SLV,1981,,4570602,
SLV,1982,,4622478,
SLV,1983,,4707368,
SLV,1984,,4798003,
SLV,1985,,4894703,
SLV,1986,,4992772,
SLV,1987,,5092443,
SLV,1988,,5195828,
SLV,1990,,5399728,
SLV,1992,,5585611,
SLV,1993,,5659959,
SLV,1994,,5714138,
SLV,1997,,5844578,
SLV,2020,,6234679,
GNQ,2022,8.794199,1803549,
GNQ,-10000,,2049,
GNQ,-9000,,2562,
GNQ,-8000,,3202,
GNQ,-7000,,4003,
GNQ,-6000,,5004,
GNQ,-5000,,6255,
GNQ,-4000,,7819,
GNQ,-3000,,9774,
GNQ,-2000,,12217,
GNQ,-1000,,15272,
GNQ,0,,19090,
GNQ,100,,21211,
GNQ,200,,23568,
GNQ,300,,26186,
GNQ,400,,29096,
GNQ,500,,32329,
GNQ,600,,35921,
GNQ,700,,39912,
GNQ,800,,44347,
GNQ,900,,49890,
GNQ,1000,,55434,
GNQ,1100,,55434,
GNQ,1200,,55434,
GNQ,1300,,83151,
GNQ,1400,,97010,
GNQ,1500,,110868,
GNQ,1600,,117797,
GNQ,1700,,124727,
GNQ,1710,,125250,
GNQ,1720,,125879,
GNQ,1730,,126545,
GNQ,1740,,127252,
GNQ,1750,,128005,
GNQ,1760,,128810,
GNQ,1770,,129675,
GNQ,1780,,130607,
GNQ,1790,,131620,
GNQ,1800,,80377,
GNQ,1801,,80377,
GNQ,1802,,80377,
GNQ,1803,,80377,
GNQ,1804,,80377,
GNQ,1805,,80377,
GNQ,1806,,80377,
GNQ,1807,,80377,
GNQ,1808,,80377,
GNQ,1809,,80377,
GNQ,1810,,80377,
GNQ,1811,,80377,
GNQ,1812,,80377,
GNQ,1813,,80377,
GNQ,1814,,80377,
GNQ,1815,,80377,
GNQ,1816,,80377,
GNQ,1817,,80377,
GNQ,1818,,80377,
GNQ,1819,,80538,
GNQ,1820,,80861,
GNQ,1821,,81348,
GNQ,1822,,82001,
GNQ,1823,,82821,
GNQ,1824,,83650,
GNQ,1825,,84486,
GNQ,1826,,85331,
GNQ,1827,,86185,
GNQ,1828,,87047,
GNQ,1829,,87917,
GNQ,1830,,88797,
GNQ,1831,,89685,
GNQ,1832,,90582,
GNQ,1833,,91488,
GNQ,1834,,92403,
GNQ,1835,,93327,
GNQ,1836,,94261,
GNQ,1837,,95203,
GNQ,1838,,96156,
